Municipalities,demo_0,demo_1,demo_2,demo_3,emp_0,mobi_0,mobi_1,mobi_2,mobi_3,mobi_4,mobi_5,mobi_6,mobi_7,mobi_8,Avg. PI. per person by household position | 2018,Cluster
Eijsden-Margraten,-3.7116519945361617,0.3179760947381789,-0.6572414687821982,-0.44249723569899196,-1.0372800816132302,-1.4166433601952242,-1.31460473692351,1.670127336217115,0.04640278242193469,-0.45930683307241627,0.35089820990348025,0.7884926025627343,1.4248767390353507,-0.33814020896258623,0.1277006301598069,3
Eindhoven,5.863762098923572,7.334036487372657,-2.006161505655252,-1.3059574864108003,7.995537587781501,2.9744202935537287,0.08381907581685953,0.3047869830042024,-0.7879764738575592,0.369989568394171,0.12067222078907419,-0.6276142931404534,-0.22057065982889992,0.14379361921605546,-0.2522832055744589,4
Elburg,2.6216128412162,-3.271415537640675,0.2007987963833721,-0.9163853408000481,-1.0132494821499376,-0.9904063127869205,0.4809777882023578,-1.3869327712998132,-0.478256712742344,0.29063920625966977,-1.1902375755213879,-1.1885466607583046,-0.09732123143803555,0.024131601299836623,-0.43401460527345426,1
Emmen,-1.156681076750436,1.2877155726495075,0.01658432249268882,0.7064055907632478,1.6951999375109053,-1.509563821262773,-1.094866303677759,-0.1986547663872036,-1.397406727195889,0.4306631284855023,-0.6143003436114932,-0.6382650635146349,0.7856848110841493,2.06590640108507,-1.1444191677331679,3
Enkhuizen,0.439163405969091,0.9107921200446851,-0.10548865701829613,-0.6799886767863829,-1.0924140888215652,2.024229755051156,1.2664969487813293,-1.6055656267043361,0.7761864724841429,-1.0736349572566468,0.5187943083880401,-1.261317194386515,0.3813705111060222,-0.7731292874554128,-0.5661828959636341,1
Enschede,4.186113866442853,4.462292422522022,-1.9697211061931963,-1.7028296902652722,3.9452630525368857,2.4982468278219394,0.4165611564838107,-0.7146048707829811,-0.3384631265660547,0.2529232821603442,-0.39901616584520183,0.23298087059594078,0.08758424985273407,0.7099474384683079,-1.4252767854497979,4
Epe,-2.9617667173072735,-0.32849341606362575,0.7171736617754721,-0.8171940154714268,-0.6364774719999513,-1.4108614973650688,-1.1311768965872069,0.5977644715979821,0.3673334856121849,0.516128993464401,0.052663394114838794,1.6390161861328805,-0.07992644044078244,0.7836043957280302,-0.2192411329019136,3
Ermelo,-1.311011218081362,-0.4047254591300474,0.6730219399776672,-1.2898913278517166,-0.8426820719036593,-0.7252409502507419,-0.33126209523545114,-1.1213028145786808,0.5707909797520557,0.5990244294120814,-0.46198034246292063,-0.3190568231233838,0.4579251815215753,0.24196363122117498,0.16074270283235098,3
Etten-Leur,1.4604539156310916,-0.6996740684250186,0.4390247181701642,0.5455159130955315,-0.20372406005183233,1.0232121782041679,-0.6603950248064177,0.08126207485501086,0.2162430382067622,0.11804336738161157,0.7875191766610177,-0.5909604844074539,-0.31948200983508657,-0.11387386870237177,0.09465855748726165,3
Geertruidenberg,0.2662811084891059,-0.500618484785857,-0.29500858963896376,0.693536486713678,-0.9333032557857092,-0.058603279291628084,-0.09443602125895584,0.06272065115159066,0.17683314700909858,-1.0460167063921209,-0.1820724443880617,1.0531177060856545,-1.239976662869033,0.2629318294261769,-0.004467660530372951,3
Geldrop-Mierlo,-0.0808808349668547,0.40655575726433807,0.5247036378731027,-0.020995811451023253,-0.5199158486500027,1.0254750108649182,-0.16508898701695168,-0.01686230303064477,0.8073828156825996,-0.4003241078669251,0.6449859280554455,0.321843788594893,-0.3421741593226963,-0.03946880470867425,0.07813752115098901,1
Gemert-Bakel,1.0945440069335064,-0.539671558013559,-2.122341704965165,-0.05992922388043011,-0.7049725991369095,-0.24509246616865552,-0.341241632137228,0.13442670188657285,-0.08473996958819296,-1.1190336568354557,-0.31982897337021604,0.03284657661362362,-0.670191990730767,0.17800878449843158,-0.46705667794599953,3
Gennep,-2.4307473106251747,-0.5916030470776374,-1.8512815847567572,0.2859322581952624,-1.1776847203741332,-0.6816497934423335,-0.7352185788066173,0.3301036915416498,-0.47205382474029606,0.21309879227236309,0.5214786166343449,-0.36446776498230726,-1.1167114898840727,0.23867902217930162,-0.6818301503175402,3
Gilze en Rijen,0.06649953245818738,-0.5753564255513088,-0.9858425358164028,0.1024448004724889,-0.8126284627997816,0.9556285393745036,0.18510021063690868,1.2218898673113905,-0.16944866570146008,-1.034608790938415,1.2107307915859926,-0.3665694191439121,1.3259577213360305,-2.004426137233345,-0.2522832055744589,3
Goeree-Overflakkee,-0.5553084972628556,-0.536367316778334,0.47011380483220927,-0.017439068008531552,-0.15013905102871142,-2.919395429332765,0.9819990590164034,1.5475250710508075,-0.6457965275604,-2.628754903427834,-0.7597033672744204,1.238330002183492,-1.0496803384252589,-1.980712341764395,0.4250792842127095,3
Goes,-1.741062979909585,1.668352606483731,1.7734144347059029,-0.6325017598977569,-0.13854750160906745,0.673656412049088,0.019554065763550475,-1.2148880522694592,0.34502125965831787,0.38123415034636526,0.23171630866654894,-0.1018485925781925,-0.9706486010612874,-0.9551170821537215,-0.2192411329019136,1
Goirle,-0.5046827306896599,-1.720868581929192,0.6537324616345841,-0.016023819340010206,-1.0900294199416667,0.08082196902369639,-0.03690464907993264,-0.34813098726556263,1.3286735040636408,-1.0293700116911748,-0.22495126949787106,-0.2365916890719194,0.5055116634428385,0.39815548613490953,0.16074270283235098,3
Gooise Meren,1.5235553768858519,-2.0616561489778924,4.374298361988657,1.0286933175536397,0.012907354891906352,2.9651529375726016,-0.20936264601379875,-0.21475329502389034,0.6445843624922114,0.02956992790726689,-0.3018058364370647,0.5805961983209872,0.4145899692928454,0.08024587657122537,3.415386861078013,1
Gorinchem,2.842449988772211,0.85670171596456,0.0525668130765586,0.24137332297086755,-0.2553285825691528,2.109217915506766,-0.20887705896244071,0.3865584130764925,1.0875834651506349,-0.734642825709511,-0.28675746496174714,-0.7143792293430798,1.0786817330654757,1.0647957146949818,-0.054030769539189664,1
Gouda,3.266331071453011,1.7745539760053677,1.7176085766402707,-0.10627343813297908,0.6843250829945533,4.017671197291988,1.150298768684033,-1.6172165679929726,-1.2455464622335493,0.2841201417833569,0.09907904622375459,-1.8489651122973347,0.07379913407709249,-0.5208632000279535,-0.054030769539189664,4
Grave,-1.568182464448705,-0.1704209517357501,-1.83534241267725,-0.13478237925763806,-1.4348828885312328,-1.228270407522441,-0.4408269398075205,0.6754995394078337,1.2034106705912213,-0.29958623917535415,0.4713363957447679,0.3933456263529252,-0.9476369574216515,0.7505223209381316,-0.36793045992836493,3
Groningen,6.636646353405387,10.851187887495962,-1.5762046456075025,-4.974128190720523,7.565845871936212,4.448058787949133,1.5320543667475646,-1.3480346817591702,-2.3252907625212216,0.6848022945525246,0.25643783585275076,0.2852594960686852,-0.5138724451498092,0.31947099302712734,-1.3426716037684359,4
Gulpen-Wittem,-7.575159879553686,2.5775984752252104,-1.6149262729720475,-0.13096482566426138,-1.3860935216958479,-2.38535323701349,-0.2938126322351774,3.799860603303482,-1.02267709411103,0.3946656018802501,0.4920417958696815,-0.7897676324649435,0.5252118748681679,0.1460750018727898,-0.6157460049724508,3
Haaksbergen,-2.422204774562371,-1.3530927463072924,-0.1884603486175393,0.03694522194096589,-0.9114122276636085,-0.987148665771788,-0.15132291872629455,-1.2388512890868342,0.49856279560716976,0.38998415085934546,0.3024485486216585,0.4058861424728381,-1.3929062313043028,0.16064941778427913,-0.5827039322999068,3
Haaren,-3.1734505696075845,-0.5565667038856178,-2.6968176441004883,0.6281610081085574,-1.382386251067169,-1.722235854515413,-0.07215330081803525,-1.0987193954348398,-0.2623121169327729,-0.27546533641287907,-0.68608222028307,0.16496267441905949,0.8492931064662128,0.29591914919334406,0.5407265385666168,3
Haarlem,6.2438666241158325,4.028081793774535,2.279023557645638,1.587017503711517,3.735700199295813,6.2057249111998685,1.3343665942899336,-0.2721400015829645,-2.2885641836360406,0.3927301608841667,-0.6989038497410878,0.17920276727664441,-0.2723609867581937,-0.40023718091727817,0.4416003205489822,4
Haarlemmermeer,3.886083911762575,-0.9626306547898329,-1.0424835454240844,3.198415653537033,6.091781775030588,1.8548285657837884,-1.2473189745833322,1.2920784604329232,0.9948907574746905,0.5023098757611275,-2.025454199918129,0.6270137502554515,0.34369215662391106,-1.891915306412605,0.7059369019293407,4
Halderberge,-2.3165099588772593,0.4389893977974734,-0.617211384191941,0.29051085481466193,-0.8052903497062235,-0.09746137756905708,-0.9307259526396594,0.9319236105437753,1.3043208336896877,-0.04001013387641442,1.3698073561649056,1.020816931979612,0.2257324859020431,0.07639743805674631,-0.08707284221173492,3
Hardenberg,2.4001198895400258,-2.199933966219375,-1.7334460500530027,-0.36011072918893516,0.41291302878246056,-2.497837211359833,-0.693595764569016,-1.4607315560174507,-0.4882325004039092,0.8570048257266303,-0.11564668194011918,0.3595925338343907,-0.639958240746501,-0.32778053257127415,-0.8470405136802641,3
Harderwijk,3.680057623617593,-0.9854011914021953,0.6554240212857865,-0.05208241698922292,0.03495888083842435,1.0807966979948316,0.21338361924595003,-1.6926401268532885,0.5691357473068407,0.515226852299067,0.6968130715282698,-0.2615112799844777,0.4209580430209066,0.4907968222822723,-0.28532527824700293,1
Hardinxveld-Giessendam,4.083368624249387,-3.243778094746501,0.529158268773504,-2.150353461714491,-1.1577711126671573,0.7186153185084561,0.4326388635255413,-0.02220337309974798,1.6738079527037486,-0.5863004150003898,2.2902956145573614,-0.3227481502418467,0.03907956579244311,-0.8570143413722651,0.09465855748726165,1
Harlingen,-2.5387361309477083,0.19973866834257561,0.41263277175540286,-1.0728835436140642,-1.2725091458601383,2.5141379449115937,1.2316868095532039,-1.496338976210977,-0.9257620845920984,-1.6203618209597983,-2.6714626993586714,-1.4271865621467197,0.6865430127072858,0.6876475961277172,-1.1278981313968952,1
Hattem,-0.13675383622837908,-2.4552824675511737,1.0783372298808056,-0.8876712746186068,-1.434808657698157,0.3796134551330169,0.809661708741181,-1.6014593970537176,0.0858455752390139,-1.1294780302459315,-0.020772048111616176,1.1332314378018378,0.6191829671821019,-0.7440317194972474,0.5076844658940715,1
Heemskerk,-0.6139237431583197,0.65285562888257,1.3200293436571189,0.18366616845023256,-0.8276897361284489,1.511149334835085,0.142816146648243,-0.3638722891555428,1.6202638643056821,-0.0941859114874639,0.8059738690582507,-0.46543618550917437,0.6068309535282305,-0.12060681669176605,0.07813752115098901,1
Heemstede,-1.869483099877374,-2.0555776634052703,7.803265487176686,-0.0439400028979775,-1.0554901778417787,2.5786477739788296,-0.029928193225209038,-1.7555948048009693,-0.47280030360954584,0.8426119389769652,-0.446852916434099,1.0090938631096642,-0.4603788337457641,-0.3301521123954667,4.026665205520092,1
Heerde,-1.9762597360356389,-1.9110515967864405,0.9427092182963184,0.020746658283974345,-1.1628853025936128,-0.8104487021235672,0.18361528414489084,-1.3319522051275763,0.36138082634212254,-0.610713368023492,-0.5000576590299596,0.8878364232194663,-0.25227806464256625,0.12271983675595503,-0.2192411329019136,3
Heerenveen,-0.049790766963945764,-0.054886440260519434,0.5660329483451126,0.02036527479057404,0.3110836766332575,-0.8232439962871618,-0.4516731565253549,-1.3125485029272226,-1.0231102288993135,0.848161045853696,0.03443321339127685,-0.12058917260005173,-0.5396808607168424,-0.04997522296911365,-0.6157460049724508,3
Heerhugowaard,4.725486255303439,-1.6873438656101887,-1.1650775940340967,0.10463040646626576,0.016931092571483772,1.3808908203341639,-0.3105403167705853,-0.47070857066137206,0.49273370973727837,0.5722527412356349,0.31857552698274644,-0.004688637836424326,0.23450959361495285,0.5247760033236171,-0.18619906022936836,1
Heerlen,-1.5290611111600887,5.291721520637083,0.5802163924080009,0.23367337938285315,1.47928304420415,0.7845632885458707,-0.7621582063235938,3.634281146850747,0.7315409835728757,-0.6784904090748822,0.08310102566022205,-2.159405068888789,-0.27697820026329223,0.15896730423636396,-1.3426716037684359,3
Heeze-Leende,-3.4076889355488196,-0.31160487930539615,-1.119442071390676,-0.2683330531250785,-1.2894194754752133,-1.8264848445632793,-1.0950035918366499,-0.9617348857503677,-0.8650372384860335,-0.5283822318844298,-0.973018024814384,0.0006113004789535017,-0.33530485150352796,-1.421605053105311,0.8381051926195194,3
Heiloo,-3.9807958923053968,-0.6224110380295429,2.7535812851091217,-0.4114203341833287,-1.165771164284928,1.7705177060525148,0.8741391352510058,-3.2259016734621038,0.16809399974835829,1.09614610123749,0.7532018000236099,0.0454466824667615,0.38231743571501164,0.051075886132179615,1.0859207376636053,1
Hellendoorn,-0.017441101094245307,-1.6936575728311418,-0.08400671835099141,-0.4710210184148572,-0.573690929857499,-0.5998488815162878,-0.6967661400305557,-1.6161916257178686,0.4160857451328837,0.38838802121598226,-0.4519636391361616,-0.9940212972029292,-0.10126733129806453,-0.3283609572727686,-0.5661828959636341,3
Hellevoetsluis,-0.035338476354064736,0.4934102044506096,-0.3481982295487691,0.9782782791879859,-0.7592569927549188,-0.9607541896226436,0.15603622076795262,1.6895614000350745,0.31554241262412025,-1.9971272886436577,0.8203547281623413,-0.1813365191271502,-1.3171506214872644,-0.434796960673922,0.854626228955792,3
Helmond,3.486886688647155,0.3661393390647584,-1.6787597680425093,1.443605005085034,1.7055703078838296,1.7997332232380627,-0.28788518002862873,0.25991624860416535,0.25811792980646336,0.20116338644235668,0.6250284211094074,-0.47562711664404633,0.47526704884352905,1.4401136846059315,-0.48357771428227214,1
Hendrik-Ido-Ambacht,6.086044215550922,-3.7285299060222923,1.7933928896409501,0.08751962071437239,-1.0077675816076825,1.6684069266921433,-1.3010974257352377,1.2982304351015008,0.8020384473230209,-0.12160208199248307,-0.47489795910104504,0.8480343896327662,0.641491070051229,0.31478771004280964,0.9867945196459708,1
Hengelo,1.3442536176103557,1.801713758525523,-0.2861045240833193,-0.1181159472314475,1.5566244139071446,1.6918336839953203,-0.06429516689207543,-0.690226911354112,-0.22214944123322383,0.01825477081023242,0.4200153319482061,-0.3792605490138549,-0.30264961655332073,-0.3675905746210211,-0.6983511866538128,1
Het Hogeland,-1.8707660058874644,-0.21964437039981477,-0.3881763103453319,-0.2478754285900108,-0.41301103731352623,0.5048932395199155,0.24240474807192766,-0.5659928926656319,3.9550612176537756,0.8345636657464018,-1.338217635435637,-0.5822283876105945,-1.8285182056032832,-1.4156552618817282,-1.09485605872435,1
Heumen,-3.4079783550239995,-0.9247311954246544,0.17984913301273336,0.5219565716302824,-1.30759589548859,-0.18314239658570888,-0.7022753262544023,0.495727826760695,0.3815965608644208,-0.19078688181065798,0.65109105184914,0.04795494677922618,0.2775871899483067,-0.5515470753396292,0.6068106839117061,3
Heusden,-0.013006626867926276,-0.4707866165928978,-1.4261828595715156,0.7052717728466549,-0.36744581950501204,-0.8191168107473643,-1.265272530428206,0.9145719191530577,0.9420803214155177,-0.1963500033960462,0.9372852870088638,0.6171144124525918,-1.3510610822232896,-0.7792742525900491,0.11117959382353428,3
Hillegom,0.5108625616353127,0.5311750958467781,0.2823996824654598,0.21600055185670827,-1.1021588387611043,1.7622923143880627,-0.5629657137558158,-0.8967132767837903,0.3945869577063094,0.7779923771631193,0.2908580653022252,-0.2688267236464624,-0.029720979128459522,-0.6542813519559638,0.11117959382353428,1
Hilvarenbeek,-2.236987828919179,-1.153652933100657,-1.459592358640343,0.5325583595748253,-1.2425643360420646,-2.651830146463342,-0.7355781138940919,-0.1144106144871325,-0.8071760805108291,-1.8614757210911197,-1.602688893904893,-0.5826490673241798,-0.04214615444508877,-2.636540978591777,0.11117959382353428,3
Hilversum,3.7024600322763273,1.6942286202614858,2.037248238737587,0.4360176064722212,1.3952795975915504,3.497280706812325,0.4940089869629491,-0.8468874376873383,-0.26895697774750327,1.0174520713302015,0.661816932006228,-0.8058615062761044,0.9702627956647578,0.013373232795496343,0.9207103743008813,4
Hoeksche Waard,-0.7945307613201954,-0.5273689279271472,0.1748823364977899,0.9669050692107023,1.1699539157877696,1.4753160839950044,-0.21537277958269754,0.33567174903952685,3.892688448092416,-0.2666016929836429,-0.43756520523902687,0.17220136906456188,-2.057872299076426,-0.8062619401850284,0.7720210472744301,1
Hof van Twente,-3.023976721397719,-0.8758255676416465,0.7620213289597101,-0.31436135992147374,-0.5171366232253364,-1.4732599459577913,-0.8277523648373052,-1.358271861406509,-0.48214714116042456,-0.19193976821805991,-1.6775745948158736,-1.0826386970184427,-0.18429164651982163,-0.7850182924874868,-0.4174935689371828,3
Hollands Kroon,-0.29799542968499887,-0.7221793960380036,-2.1085319896588954,0.2307229301381741,-0.22450618354663032,-2.895790403953343,-0.1203194040209409,0.5686449107052375,-1.0251700222046012,-0.4669979343836852,-0.17542798677565763,0.2903590123121156,1.4388197482574367,-1.0216532714954878,-0.5331408232910889,3
Hoogeveen,1.3084913204816906,-0.39248055300379764,0.5085039610833877,-1.1471930254213225,0.27430100251141176,-0.9702629618702968,-0.9335638574262749,-0.19205844846012465,-0.4160747197535386,0.8767329330322732,0.05488853707425582,-1.026899025746652,-0.02318284796917275,1.5252814944374664,-1.0618139860518059,3
Hoorn,3.442696192062685,1.0299596452958424,0.9337791768743399,0.6450641770744172,0.6733035460632897,2.100271177060732,0.3780481576503226,-0.6468191329385461,0.392107162626839,0.3590420497227902,1.1073476655182684,-0.4252794234171839,-0.004254804237565548,-0.6951244234410824,-0.38445149626463754,4
Horst aan de Maas,-1.5033411598928432,0.1381922965271664,-1.9528247352513326,0.3010561505088275,-0.17622400163284266,-1.447667321776465,-0.9284337721985942,-0.4674345815481743,-0.3729776356508087,0.8697905544354051,0.8233749890343369,-0.2320549949659427,-0.9065976463677742,-0.17390701569562927,-0.5661828959636341,3
Houten,4.3228181882054155,-3.4212106149222077,-0.7673072739164452,2.434769184145651,-0.0024311135661397687,0.3295861135402824,-0.07223489199011884,-2.0913901366670182,0.17781750151039494,1.196165138251677,-0.7447621280998351,-0.12654597877313672,-0.5861788634788055,0.15705445574248567,1.3667783553802364,1
Huizen,-1.1953430640064995,0.15385104974328193,2.5558556956084306,0.7323171724308616,-0.6269488935746513,1.9205825095797313,0.6672621306714678,-0.37291009746247644,0.6906565395006602,-0.8222909073147313,0.8015317337817088,0.7248671452536649,-0.5459163962637054,0.16156073469519958,0.7555000109381574,1
Hulst,-4.681933124376566,1.524677298545953,-0.6922828141592984,0.7656266268924489,-0.9320558103519745,-4.110858452895081,0.04969027107072402,0.7046077684759611,-2.6867332003013997,-2.0048897765411584,-1.5878687986208102,0.635474686354856,-1.6002268251140737,1.673404566276168,0.06161648481471756,3
IJsselstein,2.7469641579095585,-1.936307740425182,0.7479407711871251,2.322100764215286,-0.6195793590616685,2.709960405877256,1.1320679909986204,-0.27792384123529346,-0.3506524112264347,-0.9737987657701911,-0.17917325824658903,1.3059418580461566,-0.4421551774319499,0.3320899627408547,0.6068106839117061,1
Kaag en Braassem,-0.48786399758726,-0.7405728507646626,-2.0504616025195195,0.4283269018444606,-0.8700947991860934,-1.219154673825576,-0.019099215146703985,0.07988493820672879,0.862503398186594,-0.8580075943510822,-0.5006271501196081,-0.018106049599579992,-0.6326456665759806,-0.15694482813134156,0.29291099352253086,3
Kampen,5.386313102939366,-2.398727161379101,0.01687117608278223,-1.4494842736765543,0.014190538845287433,0.7644826004852077,0.8323437982595501,-2.1099364451263405,0.6454425736091347,0.11722417883895822,-0.6154050696089963,0.02080748485374601,-0.06302545551756362,0.6778622252857412,-0.7148722229900855,1
Kapelle,0.9249363986150981,-2.8858999647270784,0.3158150365770465,-0.6767649027450201,-1.3668285139027998,1.2451198564071952,-0.27118610352747335,-0.5406467369031296,0.852612059167387,-0.6394003503210646,-0.30604171460512386,0.24166252047402997,0.8523125164422783,-0.4844005138768316,0.24334788451371298,1
Katwijk,4.912714599786369,-1.716679148395127,0.5195710996879518,-0.357789886173636,0.2848161390445821,1.954049571954291,0.7985863415857477,-0.47050731253358835,2.313121983411906,-1.1236811211826763,-0.27469892417490305,0.8495647835118779,1.7840748450094621,1.7239258585506696,0.11117959382353428,1
Kerkrade,-4.268484342856176,4.200822283237883,-0.09162716803160159,0.5010406023424837,-0.40106887458105933,0.22006626608403693,-1.3555234928770397,3.359149171056465,0.5201714225928197,-0.9811088577999661,0.12124381528781468,-2.392689682535001,-0.5051951416801161,-0.06252708377204705,-1.4252767854497979,3
Koggenland,0.5529509718239682,-2.0083088747200533,-1.5399057180966582,-0.09723470390241737,-1.0503685957426225,-0.6283269074349633,-0.39161210276572295,-0.24206839604794694,0.06687468082983138,-0.09179099695431273,0.5777179803289078,1.086629205665125,0.9867574087890096,-0.7368323156514759,-0.18619906022936836,1
Krimpen aan den IJssel,0.2560960798024461,-1.5528189226784699,4.582163548782795,-1.3228034278924004,-0.9806262310947252,1.2172643067374158,-0.31798664041212804,0.31009613537522773,-0.007037473004925791,-0.19293340166545916,-0.3210855627113428,1.1747626659138812,-0.7650037532998799,0.8095822044031199,0.2598689208499856,1
Krimpenerwaard,0.7183922144551922,-0.9085172898248159,0.3232008496969642,-0.7774717808486018,0.025469838265773866,-0.23492721637265088,1.0983276950299308,-0.07384867914467365,-0.041223832566948865,-0.84514394636496,-0.08984294299096754,0.33557885567640555,-0.3032287720907866,-0.8037240532981256,0.3259530661950749,3
Laarbeek,-1.0782123742200205,-0.8474279353249113,-1.6151742714378416,0.043324745326730495,-1.0276817829037026,-0.9962256577070272,-0.22686986804798243,-0.31960059703772475,0.484516972647618,-1.3579823592337879,-1.5379645930842283,-0.3893959503522724,-0.41830526258136097,-0.2530247895148251,-0.28532527824700293,3
Landerd,-0.839235526985723,-1.6720920374185555,-2.395546658268454,-0.3505993829247909,-1.3033885038533934,-2.124638603229479,-0.06822186269023138,-0.6469784451771015,-0.5680630204736774,-0.780435358195664,-0.1928408920102363,-0.3883471709443101,0.8049797118477563,-1.6164184295405155,-0.3514094235920923,3
Landgraaf,-4.212371557903496,2.724788600232544,0.21279782181523685,0.8331522463177315,-0.8145168047284219,-1.437573243774999,-2.17554770056203,3.037963717871377,-0.08804389869412715,1.3407754254078368,1.4320826107397644,-3.2760776232293187,0.8596896907087553,2.693174814949956,-0.896603622689082,3
Landsmeer,0.4815035781467641,-2.113430415254791,2.413180079456028,1.447052089404493,-1.4413350240616327,3.5855213167514433,0.09075650516285498,3.0724831805649613,0.20099265705310462,-0.7757146455825004,-2.307780579982483,5.172297574637617,2.0602527618627415,3.1931767232478103,0.9537524469734266,1
Langedijk,0.9334246091495437,-1.6909533695341747,-0.36813114180569334,0.289538119618153,-0.9425642920512162,0.918500691159396,0.08588218308301428,-1.349108169060696,0.621230983979453,0.13884758499675645,0.9899125584375725,1.0489329032133878,0.8258808048938632,0.7644847974192859,0.09465855748726165,1
Lansingerland,6.562980778751615,-5.599402119891455,0.5632537807633945,2.4353999693116135,0.27249357940470625,1.3856073932463309,-0.7295151430297907,1.0546538997440003,0.043412954568967876,0.25229559715323824,0.11612845939219081,1.7173578828069187,0.0063454237526667226,1.072278973572495,1.6476359730968666,1
Laren,-6.490629720900513,-1.8180253636519712,8.68366487435101,-0.9246267309749355,-1.4514947012699015,1.5666284104290442,-1.1840235661326377,-0.3599745378078009,1.1541774910616092,0.14182485725046698,-0.30078448951117687,1.1881578713056407,0.5997990238011106,0.5545988795936663,5.2657429307405215,1
Leeuwarden,3.1941535836446957,4.450995276820404,-0.07855506653582957,-1.957166163023905,2.8748358389432385,1.7953905209686687,0.6543739110073048,-0.845697438231012,-1.1465508971146579,0.2805045491372281,-0.0748358819999412,-0.7310289416204486,0.19069557325160183,0.5429726393510882,-1.2105033130782572,4
Leiden,6.05652729836158,9.06949254644571,0.7376435907115623,-2.942557862588801,2.951695516391602,6.440562984673835,2.2583245092218163,-1.7320858053255577,-1.7961475742716548,1.3997536159822523,-0.037952529071646285,0.25446236893153346,1.4225063280628458,-0.4652052421779188,-0.20272009656564097,4
Leiderdorp,-0.42666569419830813,-0.08003612761225173,2.7036593056114024,0.5339876803211636,-0.9544085178481286,2.244481903406653,-0.0857559411208878,0.049267965827453485,0.9521871437225541,-0.033794742635354785,0.31689497436999264,0.8883559510741101,0.14215659025569938,1.087048967565355,0.7389789746018848,1
Leidschendam-Voorburg,0.9011784622598938,2.056778216358214,4.313600865407286,0.024022128279461027,0.15174827703652355,3.095615609021896,0.251972586316651,1.1756192656087014,-0.8445598218400912,0.12320383649602794,-0.373449935898786,-0.09891071045838846,-0.8134510106357902,0.3053401970532083,1.0693997013273326,4
Lelystad,4.6333429231307885,-0.8848647286082226,-0.8875296405411506,0.5048678827473521,0.9676059248460209,-0.328717758150114,-0.5555457470351267,0.17628054881090344,-0.5973746250921018,1.0272883554931316,-0.1644226466870358,-1.0135767470700183,-0.3631406207420826,0.7155975765621362,-0.6487880776449961,1
Leudal,-4.273199616439413,0.9528147430053032,-1.6588562975972787,0.1870284220602597,-0.5722758523585959,-2.4569792173395224,-0.9436887508329127,0.7602603490242338,-0.865129344892074,0.07886515992399375,0.9270634536819313,-1.2746539049470236,0.3222657912122572,-0.1135087979931018,-0.3514094235920923,3
Leusden,-0.5959230611807353,-1.414500615948123,1.0392721442298536,0.5600039101936607,-0.7012969157265929,0.12961015462560413,-0.011931100875962547,-0.9743991567996089,0.15514750304897743,-0.669572172691316,-0.07511354303335319,-0.07211211798689281,1.1251019267119318,-0.037225293412754074,1.0693997013273326,3
Lingewaard,-0.2141189815962824,-1.5459737575056092,-0.10712392990827933,1.2149607449512705,-0.4746460326122876,0.6444539165612645,0.34585980771768887,-0.43569915983924856,0.10286791365341444,-0.28194762143109137,0.8848510764568236,0.581428671396663,-0.13449704075255903,-0.2831542323371361,-0.13663595122055164,3
Lisse,-0.47987974994099214,0.13764003074872772,1.4055742912849596,-0.2065450332198958,-1.0148471058825432,1.4642839082608543,-0.6420136652109458,0.3985340765695051,1.3316892544142394,-0.33363456344852266,-0.7918531244966253,1.306776748308563,1.1354611177056624,1.3617458931082684,0.29291099352253086,1
Lochem,-6.183956503878134,-0.4476139875829057,2.0219343965799412,-0.21469543588393145,-0.6382173234919829,-1.9178223669737033,-1.112098564872017,-0.6987757370479721,-1.2145965282218816,0.6064159137533898,-0.43630200606584796,-0.5268655127312009,-0.3074500131978726,-1.190000644001071,0.27638995718625825,3
Loon op Zand,-1.459419584504773,0.05467444242451384,-0.47707946816496793,0.27588657887880136,-0.837625661385963,-0.6058952408503371,-1.7039350515452407,1.9256112127848184,1.029811041715892,-1.6408548053883514,-2.4604483141934503,-0.8519585347483767,-0.1242074669045809,-0.3509208545128539,-0.15315698755682428,3
Lopik,2.2453424068348036,-3.0349797430444023,-3.1867834264754165,0.5902770027962403,-1.3197611376350775,-1.913316064041853,0.3673007878012687,1.4543656253045345,-1.7103565873321172,-0.7138232706062868,1.0276272319547535,0.241458862771202,-1.8239357911527554,-0.9829757313744119,0.028574412142172306,3
Loppersum,-2.8161679249535543,-0.15752531400151243,-2.0852495115336924,0.12846509234675238,-1.5484513178819446,-3.9978319604158967,0.3183177014455141,-0.03771800607045493,-2.251513951330918,2.448766422023226,1.570105903309982,0.7214951058257575,1.4575679294574273,-1.741532551662126,-1.012250877042988,3
Losser,-2.2101745703742046,-1.2518692461268859,-1.2209992535802456,-0.14433258544631203,-1.1059225763004998,-1.9834501087702094,-0.8090611245271266,-0.7119458017852723,-0.08628692070437553,-0.06126539337233252,-1.4010908211912203,-0.5928313802728375,-0.6221474303234119,-0.1325647898386624,-0.7479142956626307,3
Maasdriel,0.750157302785693,-1.122746388397226,-2.763341251027106,1.0321117549983965,-0.8393758712509355,-1.83335324017846,-0.9383727873455043,0.6739528859180398,-0.2083714505229832,-0.6364709739454054,0.05176571436226225,0.43018219101475735,1.3633657782270192,-0.2375729540812805,-0.054030769539189664,3
