Municipalities,demography_0,demography_1,demography_2,demography_3,employment,mobility_0,mobility_1,mobility_2,mobility_3,mobility_4,mobility_5,mobility_6,mobility_7,mobility_8,ChronicDisease_0,ChronicDisease_1,Avg. PI. per person by household position
Altena,2.0149121554543163,-2.4679146235346847,-1.02017410705866,-0.13677772180143286,-0.00041388326309254415,0.6130901691478825,-0.7760942940736306,0.4299732800253224,4.455877146700301,-0.3826744136158721,-0.10742370203495546,-0.5116558359409054,-1.965173272667855,-0.8949562070392996,0.2755236925532922,0.2008291717467248,0.2103058118411689
Ameland,-0.6613951230441362,1.100739716503845,0.3214465662030161,-1.4396080920180272,-1.6265671983881664,-5.834464569529515,12.273521387110105,-2.286422983268052,-1.3301993183474683,-3.4879157218186867,-4.394677290899208,-2.152283257056584,0.26503535794792754,0.2406126167184069,-1.5641062657465428,0.6887340430536617,-0.1861990602293684
Amersfoort,6.4608806506304575,0.4598508975442814,0.4594179012322696,2.184225080828936,4.468630226784568,3.969424001152505,0.09929418442790514,-0.8189722591014462,-1.3117159196883603,1.170994969436288,-0.7720197471257808,0.3138889370534304,0.44031490795808,0.5539166077419564,2.939266430505989,1.0325950973196638,0.5242055022303441
Amstelveen,4.696887118311974,1.730697598547214,4.175236247398622,-0.3756600147119142,1.4843473519624717,2.3096771455348306,0.05868321885283166,1.627931356860795,-2.0642121444319943,0.9715573606625572,-0.5407634187251831,0.5896433539097695,-1.2743160962167048,0.9950678986213086,0.8877841618766288,1.425523692750832,2.0937039541762217
Amsterdam,13.487314402813563,15.568700969941965,1.192838733123086,8.002553058364114,42.09590511523839,9.006371824700679,3.3232259488007285,2.061994319838138,-4.685589289876759,0.5531441195324324,-1.7115546536725166,1.1495263712481494,-1.851484764167011,-0.9370734816017912,21.505007077900146,0.9772832315187159,0.2103058118411689
Apeldoorn,1.054628797869901,1.6059897840485489,0.2050359156706376,0.8190509697478987,4.506500636991716,1.1340960627868044,-0.13004816207096445,-0.38390092861111896,-0.05606088331436916,0.12630647806559767,-0.262332559274178,-0.05619050001109253,0.1663014815582751,0.5550649893253671,3.9165433610236056,-0.2321117953226624,-0.15315698755682428
Appingedam,-2.9111501862570663,0.9394823637955384,2.09499856034579,-0.592110011362389,-1.4540904202183145,-0.9174677936145732,-0.5629261212251452,-0.4766084992043597,1.4434109843249985,1.118014245427759,1.3348342635661552,0.3013931723705243,-0.07942077132313938,-0.18353151694681852,-1.0291693306191532,-2.7436676994980305,-1.0783350223880783
Arnhem,6.169049674746116,4.969185404800356,-0.8643796935973529,0.06786895033789478,4.6583197544046495,3.5882809036597343,0.205840254661498,1.8540998300093356,-1.398408201042086,0.6571180900052057,-0.16270684910565952,-0.6699244812031881,-0.010069101582309196,0.15356797382840706,3.497347840252288,0.426586438321284,-0.8139984410077199
Assen,1.3734455964895405,0.5335942712114545,0.5660849887621062,0.4116813958467943,0.7237737854690808,1.0410138743568522,-0.4970061545008874,-1.057416948155502,-0.7052018174772718,0.7792695979098867,-0.004671174105188864,-0.035813992507788925,-0.5649538834381927,0.541214765439707,0.9417817271107296,-0.22080805943424728,-0.6983511866538128
Asten,-1.1154971310935182,-0.38563221031202893,-2.5890751772046063,-0.9695127105517052,-1.1371996111768885,-0.848429683232499,-0.4902091552802721,-1.1459382722445597,0.6105403434908693,-0.22245064928562314,0.2726218938231317,-0.0266222129445661,-0.6466638727860368,-0.4344710845378615,-1.1832818404502297,0.7855128733719258,-0.4670566779459995
Baarle-Nassau,-4.325318132864494,1.0370530460512928,-0.4438971311972616,-1.130636213847955,-1.5121004694166165,-5.599654455150063,-0.8913334428361646,1.8247169863247188,-2.243310770983419,1.8508258278881835,-0.07440797127832162,2.081218309233507,-1.0668087305216116,1.1350095631427497,-1.3976375187964103,-1.4677628818250863,-0.20272009656564094
Baarn,-1.3313234188944472,0.157965880185069,3.0579804711214007,0.25339235245854835,-0.9445141097789344,2.4866678868880507,-1.2091524643764109,-0.6190148011229606,0.3425326832503036,1.2474090113339713,-0.9753441671075359,1.2909607156338516,1.6242025202083756,0.4342399876789095,-0.927159821247434,0.7243500411196883,1.4989466460704153
Barendrecht,3.3285474365631664,-3.5565311702698894,0.17251857022639125,2.680233743363824,0.025106892330434102,0.74158649969311,-1.2298428654063498,1.1159532419804952,-0.3145009137638801,0.7260280504056837,0.4530602516886154,0.22447812606337886,-0.3156747194744242,0.2838760971830158,-0.20303742282269774,0.8982941041074414,1.3502573190439642
Barneveld,6.201974814974459,-4.493134913808668,0.642863621035291,-2.417415143647213,0.5843883379442719,-1.7554881734918657,-0.9307257951386851,-1.513011713133127,0.029228463313782812,1.4491588159069502,0.030805083015177,0.2625152052239522,-0.1282731041611012,0.0318222428042089,0.015020485796699352,0.7445959833583887,0.11117959382353428
Beek,-4.9914494830631035,2.480054168342906,0.8206724050135304,0.09640565793190556,-1.1796051752813126,-0.2065920623158932,-1.2318236957128204,2.1870377791995192,1.4565060273946315,-0.11535968121743567,1.6918466404205037,-0.5624787682911169,0.4870526607694907,0.2332459772005666,-1.0644806423607902,-0.6191989138401234,-0.13663595122055164
Beekdaelen,-4.861054241360402,1.364738240610418,-0.06881262881341725,0.3816386548541581,-0.714469170502816,0.4784900988716997,-1.702649598529541,2.677437708790105,5.038255297752191,-0.6191947489616164,-0.5091116883245287,-0.6397051357760897,-1.1497013960700784,-0.2911718018205266,-0.22872857761772014,-0.9120148911801266,-0.16967802389309689
Beemster,0.6398085094163718,-2.0269210628019745,-0.564788333103173,0.6951191478694599,-1.4847083422345115,-3.2840205447903705,-1.2042644454202425,-0.5430037039410125,-0.16326350684301374,0.5312376521191773,-0.4275804090099776,1.2874681435706408,0.4953861308724665,-0.7236117273592152,-1.4151892839004954,1.0458700802901342,0.7224579382656133
Beesel,-2.615314760291619,0.02230447116216873,-1.3755063216907124,0.14406033575382107,-1.4276846160606909,1.5428359257584927,-0.1221565262236626,-1.3955267488318412,0.07991350482489454,1.0800783246515218,0.29807034661613546,-0.057460718101564334,0.4802893961501207,-0.19388229144452745,-1.1569618818165723,-0.6293336423657926,-0.6983511866538128
Berg en Dal,-3.7931121265495102,1.2024627060416615,-0.13902958467513274,0.28402762020255057,-0.7015226065602327,-0.6058962041436703,0.22000060282025166,0.5002143694598029,-0.2735244458898832,-0.4520734397987639,0.2648630620929233,-0.042010703251190815,0.3753369354597544,-0.12808125278472804,-0.3698184035560425,-0.6711919800704201,-0.5166197869548163
Bergeijk,-1.8529498100923325,-0.4450892948873055,-2.6531627483346787,-0.4331406130337744,-1.0930465658345423,-2.4232143559224317,-0.2747684593406505,0.8967312958439123,-0.14833401403929594,-0.9306478155078756,-0.5046593175263445,1.489320320439524,1.640747696639145,0.6595939270909297,-1.0953161364631852,0.3151867546424908,-0.0044676605303729505
Bergen (L.),-4.155983706179184,0.179214431243327,-1.8609818484717024,1.0643815528683398,-1.3923960577252177,-5.081578118725481,-1.4597798028612785,0.7411081088213218,-3.525367410819241,0.26355117995032845,-0.462923567198681,-0.9411566941455322,-0.3714731677046237,-0.12473124263061675,-1.1114313993652862,-1.4537361719589532,-0.8305194773439927
Bergen (NH.),-8.750411954191952,0.8432164585593165,4.4486812243653375,-0.5152409340413298,-0.8255120971832594,-0.03923670113655405,0.5943430653224492,-1.2004714137217627,0.6202885644223851,-0.3964971822691036,0.12023439661036038,1.1301065631689529,1.269786331453842,0.3363935488290699,-0.7481544425397043,0.484315565142092,1.1685259193449673
